"Please enter a comment.","الرجاء كتابة تعليق.",module,Magento_Sales
"You updated the order address.","لقد قمت بتحديث عنوان الطلب.",module,Magento_Sales
"We can't update the order address right now.","لا يمكن تحديث العنوان الآن.",module,Magento_Sales
"Quote item id is not received.","لم يتم استلام معرف قيمة العنصر.",module,Magento_Sales
"Quote item is not loaded.","لم يتم تحميل قيمة العنصر.",module,Magento_Sales
"New Order","طلب شراء جديد",module,Magento_Sales
"You created the order.","قمت بإنشاء الطلب.",module,Magento_Sales
"Order saving error: %1","أمر حفظ الخطأ: %1",module,Magento_Sales
"We can't update the item's quantity right now.","لا يمكن تحديث كمية هذا المنتج الآن.",module,Magento_Sales
"Edit Order","تعديل الطلب",module,Magento_Sales
"You can't create an invoice without products.","لا يمكنك إنشاء فاتورة دون منتجات.",module,Magento_Sales
"New Invoice","فاتورة جديدة",module,Magento_Sales
"We can't save the invoice right now.","لا يمكن حفظ الفاتورة الآن.",module,Magento_Sales
"We can't send the invoice email right now.","لا يمكن إرسال الفاتورة للبريد الإلكتروني الآن.",module,Magento_Sales
"We can't send the shipment right now.","لا يمكن إرسال الشحنة الآن.",module,Magento_Sales
"Cannot update item quantity.","لا يمكن تحديث كمية المنتج.",module,Magento_Sales
"Transaction has been approved.","تمت الموافقة على المعاملة.",module,Magento_Sales
"Transaction has been voided/declined.","تم رفض المعاملة.",module,Magento_Sales
"There is no update for the transaction.","لا يوجد أي تحديثات لهذه المعاملة.",module,Magento_Sales
"We can't update the payment right now.","لا يمكن أن نقوم بتحديث الدفع الآن.",module,Magento_Sales
"Orders and Returns","الطلبات والمرتجعات",module,Magento_Sales
Home,"الصفحة الرئيسية",module,Magento_Sales
"Go to Home Page","الانتقال إلى الصفحة الرئيسية",module,Magento_Sales
"We can't find this wish list.","لا يمكننا ايجاد قائمة الامنيات هذه.",module,Magento_Sales
"Please specify a shipping method.","يرجى تحديد طريقة الشحن.",module,Magento_Sales
"Please specify a payment method.","يرجى تحديد طريقة الدفع.",module,Magento_Sales
"You did not email your customer. Please check your email settings.","انت لم ترسل اي رسائل بريد الكتروني للعميل. الرجاء التحقق من إعدادات البريد الإلكتروني الخاص بك.",module,Magento_Sales
"-- Please Select --","--الرجاء الاختيار-",module,Magento_Sales
Guest,زائر,module,Magento_Sales
"Please enter the first name.","الرجاء ادخال الاسم الاول.",module,Magento_Sales
"Please enter the last name.","الرجاء ادخال الاسم الاخير.",module,Magento_Sales
"Please enter the street.","رجاء إدخال الشارع.",module,Magento_Sales
"Please enter the city.","رجاء إدخال المدينة.",module,Magento_Sales
"Please enter the zip/postal code.","الرجاء إدخال الرمز البريدي.",module,Magento_Sales
"Requested entity doesn't exist","الكيان المطلوب غير موجود",module,Magento_Sales
Pending,"في إنتظار المُراجعة",module,Magento_Sales
Refunded,"اعادة ايجاد",module,Magento_Sales
Canceled,"تم الإلغاء",module,Magento_Sales
"Unknown State","دول غير معروفة",module,Magento_Sales
Paid,مدفوع,module,Magento_Sales
"Unknown Status","حالة غير معروفة",module,Magento_Sales
Ordered,"تم الطلب",module,Magento_Sales
Shipped,"تم الشحن",module,Magento_Sales
Invoiced,فاتورة,module,Magento_Sales
Backordered,"طلبات لمنتجات غير متوفرة",module,Magento_Sales
Returned,اعادة,module,Magento_Sales
Partial,جزئي,module,Magento_Sales
Mixed,مختلط,module,Magento_Sales
"Transaction ID: ""%1""","رقم المعاملة: ""%1""",module,Magento_Sales
"Payment transactions disallow storing objects.","حركات الدفع لا تسمح بتخزين الكائنات.",module,Magento_Sales
Order,طلب,module,Magento_Sales
Authorization,التفويض,module,Magento_Sales
"Payment Method:","طريقة الدفع:",module,Magento_Sales
"Shipping Method:","طريقة الشحن:",module,Magento_Sales
"Total Shipping Charges","إجمالي رسوم الشحن",module,Magento_Sales
Title,العنوان,module,Magento_Sales
Number,رقم,module,Magento_Sales
"We don't recognize the draw line data. Please define the ""lines"" array.","نحن لم نتعرف على رسم خط البيانات. الرجاء تعريف الـ \"lines\" للمصفوفة.",module,Magento_Sales
Products,المنتجات,module,Magento_Sales
Qty,الكميّة,module,Magento_Sales
Tax,الضريبة,module,Magento_Sales
"Excl. Tax","غير شامل الضريبة",module,Magento_Sales
"Incl. Tax","شامل الضريبة",module,Magento_Sales
title,العنوان,module,Magento_Sales
"We cannot determine the field name.","لا يمكن تحديد اسم الحقل.",module,Magento_Sales
City,المدينة,module,Magento_Sales
Company,الشركة,module,Magento_Sales
Country,الدولة,module,Magento_Sales
Email,"البريد الإلكتروني",module,Magento_Sales
"First Name","الإسم الأول",module,Magento_Sales
"Last Name","اسم العائلة",module,Magento_Sales
State/Province,ولاية/محافظة,module,Magento_Sales
"Street Address","عنوان الشارع",module,Magento_Sales
"Phone Number","رقم الهاتف",module,Magento_Sales
"Zip/Postal Code","الرمز البريدي",module,Magento_Sales
"New Orders","الطلبات الجديدة",module,Magento_Sales
"Order #%1 created at %2","الطلب #%1 انشأ في %2",module,Magento_Sales
"Details for %1 #%2","تفاصيل %1 #%2",module,Magento_Sales
"Comment: %1<br/>","تعليق: %1 <br/>",module,Magento_Sales
"Current Status: %1<br/>","الوضع الحالي: %1 <br/>",module,Magento_Sales
"Total: %1<br/>","المجموع: %1 <br/>",module,Magento_Sales
"Order # %1 Notification(s)","الطلب # %1 اعلامات",module,Magento_Sales
Processing,المعالجة,module,Magento_Sales
"On Hold",امساك,module,Magento_Sales
Complete,تكملة,module,Magento_Sales
Closed,مغلق,module,Magento_Sales
New,جديد,module,Magento_Sales
View,عرض,module,Magento_Sales
"Comment Text","نص التعليق",module,Magento_Sales
"Notify Customer by Email","إعلام العميل عن طريق البريد الإلكتروني",module,Magento_Sales
Customer,زبون,module,Magento_Sales
Notified,اشعار,module,Magento_Sales
"No Payment Methods","لا يوجد طرق للدفع",module,Magento_Sales
"Order Comments","ملاحظات الطلب",module,Magento_Sales
"Apply Coupon Code","تطبيق رمز قسيمة الخصم",module,Magento_Sales
Apply,تطبيق,module,Magento_Sales
"Remove Coupon Code","إزالة رمز قسيمة الخصم",module,Magento_Sales
Remove,ازالة,module,Magento_Sales
"Address Information","معلومات العنوان",module,Magento_Sales
"Order Total","إجمالي الطلب",module,Magento_Sales
"Order Currency:","عملة الطلب:",module,Magento_Sales
"Same As Billing Address","مثل عنوان الفاتورة",module,Magento_Sales
"Select from existing customer addresses:","اختر من القائمة عناوين العملاء:",module,Magento_Sales
"Add New Address","أضف عنوان جديد",module,Magento_Sales
"Save in address book","حفظ في دفتر العناوين",module,Magento_Sales
"Leave this box blank if you don't want to leave a gift message for the entire order.","اترك هذا المربع فارغاً إذا كنت لا تريد أن تترك رسالة هدية للطلبية بأكملها.",module,Magento_Sales
"Row Subtotal","إجمالي الصف",module,Magento_Sales
Action,إجراء,module,Magento_Sales
"No ordered items","لا الأصناف المطلوبة",module,Magento_Sales
"Update Items and Quantities","تحديث الأصناف والكميات",module,Magento_Sales
"Total %1 product(s)","%1 إجمالي المنتج (المنتجات)",module,Magento_Sales
Subtotal:,الاجمالي,module,Magento_Sales
"Tier Pricing","تسعير الطبقة",module,Magento_Sales
"Please select","أختر من فضلك",module,Magento_Sales
"Move to Shopping Cart","الانتقال إلى سلة التسوق",module,Magento_Sales
"Move to Wish List","الانتقال إلى قائمة الامنيات",module,Magento_Sales
"Subscribe to Newsletter","الاشتراك في القائمة البريدية",module,Magento_Sales
"Click to change shipping method","اضغط لتغيير طريقة الشحن",module,Magento_Sales
"Get shipping methods and rates","الحصول على طرق ومعدلات الشحن",module,Magento_Sales
"You don't need to select a shipping method.","لا تحتاج إلى تحديد أسلوب شحن.",module,Magento_Sales
"Customer's Activities","أنشطة العميل",module,Magento_Sales
Refresh,التحديث,module,Magento_Sales
Item,سلعة,module,Magento_Sales
"Add To Order","إضافة إلى الطلب",module,Magento_Sales
"No items","لا يوجد سلع",module,Magento_Sales
"Append Comments","ارفاق التعليقات",module,Magento_Sales
"Email Order Confirmation","البريد الإلكتروني لتأكيد الطلب",module,Magento_Sales
"Grand Total Excl. Tax","المجموع الكلي غير شامل الضريبة",module,Magento_Sales
"Grand Total Incl. Tax","المجموع الكلي شامل الضريبة",module,Magento_Sales
"Subtotal (Excl. Tax)","الإجمالي (غير شامل الضريبة)",module,Magento_Sales
"Subtotal (Incl. Tax)","الإجمالي (شامل الضريبة)",module,Magento_Sales
"Payment Information","معلومات الدفع",module,Magento_Sales
"Shipping Information","بيانات الشحن",module,Magento_Sales
"Items to Refund","عناصر للاسترداد",module,Magento_Sales
"Qty to Refund","الكمية للإسترداد",module,Magento_Sales
"Tax Amount","كمية الضريبة",module,Magento_Sales
"Discount Amount","تخفيض الكمية",module,Magento_Sales
"Row Total","مجموع الصف",module,Magento_Sales
"Credit Memo Comments","ملاحظات المذكرة الائتمانية",module,Magento_Sales
"Email Copy of Credit Memo","نسخة البريد الالكتروني للمذكرة الائتمانية",module,Magento_Sales
"Items Refunded","استرداد البنود",module,Magento_Sales
"Credit Memo History","تاريخ المذكرة الائتمانية",module,Magento_Sales
"Credit Memo Totals","مجموع المذكرة الاتمانية",module,Magento_Sales
"Customer Name: %1","اسم العميل: %1",module,Magento_Sales
"Purchased From: %1","تم شراؤه من: %1",module,Magento_Sales
"Gift Message","رسالة الاهداء",module,Magento_Sales
From:,من:,module,Magento_Sales
To:,إلى:,module,Magento_Sales
Message:,الرسالة:,module,Magento_Sales
"Shipping &amp; Handling","الشحن و التوصيل",module,Magento_Sales
"Gift Options","خيارات الهدية",module,Magento_Sales
"Create Shipment","إنشاء شحن",module,Magento_Sales
"Qty to Invoice","الكمية للفوترة",module,Magento_Sales
"Invoice History","تاريخ الفاتورة",module,Magento_Sales
"Invoice Comments","تعليقات الفاتورة",module,Magento_Sales
"Invoice Totals","مجموع الفاتورة",module,Magento_Sales
Amount,الكمية,module,Magento_Sales
"Capture Online","اسر داخل الشبكة",module,Magento_Sales
"Capture Offline","اسر خارج الشبكة",module,Magento_Sales
"Not Capture","غير اسرة",module,Magento_Sales
"The invoice will be created offline without the payment gateway.","سيتم إنشاء الفاتورة دون اتصال بدون بوابة الدفع.",module,Magento_Sales
"Email Copy of Invoice","ارسال نسخة من الفاتورة بالبريد الإلكتروني",module,Magento_Sales
"Items Invoiced","بنود الفواتير",module,Magento_Sales
"Total Tax","إجمالي الضريبة",module,Magento_Sales
"From Name","اسم المرسل",module,Magento_Sales
"To Name","اسم المستقبل",module,Magento_Sales
Status,الحاله,module,Magento_Sales
Comment,تعليق,module,Magento_Sales
"Notification Not Applicable","إعلام غير قابل للتطبيق",module,Magento_Sales
"Order & Account Information","معلومات الطلب و الحساب",module,Magento_Sales
"The order confirmation email was sent","تم إرسال رسالة على البريد الإلكتروني لتأكيد الطلب",module,Magento_Sales
"The order confirmation email is not sent","لم نتمكن من إرسال رسالة تأكيد الطلب",module,Magento_Sales
"Order Date","تاريخ الطلب",module,Magento_Sales
"Order Date (%1)","تاريخ الطلب (%1)",module,Magento_Sales
"Purchased From","تم شراؤها من",module,Magento_Sales
"Link to the New Order","ربط بالطلب الجديد",module,Magento_Sales
"Link to the Previous Order","ربط بالطلب السابق",module,Magento_Sales
"%1 / %2 rate:","%1/معدل %2:",module,Magento_Sales
"Customer Name","اسم العميل",module,Magento_Sales
"Customer Group","مجموعات العملاء",module,Magento_Sales
"Notes for this Order","ملاحظات على هذا الطلب",module,Magento_Sales
"Comment added","تم إضافة التعليق",module,Magento_Sales
"Transaction Data","بيانات المعاملات",module,Magento_Sales
"Transaction ID","رقم المعاملة",module,Magento_Sales
"Order ID","رقم الطلب",module,Magento_Sales
"Transaction Type","نوع المعاملة التجارية",module,Magento_Sales
"Is Closed",مغلق,module,Magento_Sales
"Created At","انشئة في",module,Magento_Sales
"Transaction Details","تفاصيل المعاملة",module,Magento_Sales
Items,المنتجات,module,Magento_Sales
"Gift Message for this Order","رسالة الإهداء لهذا الطلب",module,Magento_Sales
"Shipped By","شحنت بواسطة",module,Magento_Sales
"Tracking Number","رقم التتبع",module,Magento_Sales
"Billing Last Name","الإسم الأخير للفواتير",module,Magento_Sales
"Find Order By","ايجاد الطلب بواسطة",module,Magento_Sales
"ZIP Code","الرمز البريدي",module,Magento_Sales
"Billing ZIP Code","الرمز البريدي للفاتوترة",module,Magento_Sales
Continue,استمر,module,Magento_Sales
"Print All Refunds","طباعة جميع المبالغ المستردة",module,Magento_Sales
"Refund #","مبلغ مسترد #",module,Magento_Sales
"Print Refund","طباعة المبلغ المسترد",module,Magento_Sales
"Product Name","اسم المنتج",module,Magento_Sales
"Order #","رقم الطلب #",module,Magento_Sales
Date,التاريخ,module,Magento_Sales
"Ship To","يرسل الي",module,Magento_Sales
Actions,اعمال,module,Magento_Sales
"View Order","تفاصيل الطلب",module,Magento_Sales
"You have placed no orders.","لم تقم باي طلبات شراء.",module,Magento_Sales
"No shipping information available","معلومات الشحن غير متوفرة",module,Magento_Sales
"Print Order","طباعة الطلب",module,Magento_Sales
"Print All Invoices","طباعة كافة الفواتير",module,Magento_Sales
"Invoice #","فاتورة #",module,Magento_Sales
"Print Invoice","طباعة الفاتورة",module,Magento_Sales
"Qty Invoiced","الكمية المفوترة",module,Magento_Sales
Close,غلق,module,Magento_Sales
"About Your Order","حول طلبك",module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label""> تاريخ الطلب:</span> %1",module,Magento_Sales
"Qty Shipped","الكمية المشحونة",module,Magento_Sales
"Recent Orders","الطلبات الأخيرة",module,Magento_Sales
"View All","عرض الكل",module,Magento_Sales
"Recently Ordered","طلبت مؤخراً",module,Magento_Sales
"Add to Cart","أضف لسلة التسوق",module,Magento_Sales
Search,بحث,module,Magento_Sales
"Search Term","البحث في المصطلحات",module,Magento_Search
Results,نتائج,module,Magento_Search
Uses,استخدام,module,Magento_Search
"Search Terms","البحث عن كلمات",module,Magento_Search
"Search Synonyms","البحث عن مرادفات",module,Magento_Search
"New Synonym Group","مجموعة مرادف جديدة",module,Magento_Search
Back,رجوع,module,Magento_Search
"Delete Synonym Group","حذف مجموعة مرادف",module,Magento_Search
"Are you sure you want to delete this synonym group?","هل أنت متأكد من أنك تريد حذف مرادفات هذه المجموعة ؟",module,Magento_Search
Reset,"اعادة ضبط",module,Magento_Search
"Save and Continue Edit","حفظ ومواصلة التعديل",module,Magento_Search
"Save Synonym Group","حفظ مرادفات المجموعة",module,Magento_Search
Search,بحث,module,Magento_Search
"Add New Search Term","اضف كلمة بحث جديدة",module,Magento_Search
"Save Search","حفظ البحث",module,Magento_Search
"Delete Search","حذف بحث",module,Magento_Search
"Edit Search '%1'","تعديل بحث '%1'",module,Magento_Search
"New Search","بحث جديد",module,Magento_Search
"Search Information","حفظ المعلومات",module,Magento_Search
"General Information","المعلومات العامة",module,Magento_Search
No,لا,module,Magento_Search
Yes,نعم,module,Magento_Search
"Search Query","استفسار البحث",module,Magento_Search
Store,متجر,module,Magento_Search
"Number of results","عدد النتائج",module,Magento_Search
"Number of results (For the last time placed)","عدد النتائج (التي وضعت في المرة الأخيرة)",module,Magento_Search
"For the last time placed.","التي وضعت في المرة الأخيرة.",module,Magento_Search
"Number of Uses","عدد من الاستخدامات",module,Magento_Search
"Redirect URL","اعادة توجيه الموقع",module,Magento_Search
"ex. http://domain.com","http://domain.com مثال",module,Magento_Search
"Display in Suggested Terms","العرض في العناصر المقترحة",module,Magento_Search
"The synonym group has been deleted.","تم حذف مرادفات المجموعة.",module,Magento_Search
"An error was encountered while performing delete operation.","تمت مصادفة خطأ أثناء إجراء عملية الحذف.",module,Magento_Search
"We can't find a synonym group to delete.","لا يمكن أن نجد مرادفات المجموعة لحذفها.",module,Magento_Search
"This synonyms group no longer exists.","هذه المرادفات للمجموعة لم تعد موجودة.",module,Magento_Search
"Edit Synonym Group","تعديل مرادفات مجموعة",module,Magento_Search
"Synonym Group","مرادفات مجموعة",module,Magento_Search
"Failed to delete %1 synonym group(s).","فشل في حذف %1 مرادفات مجموعة.",module,Magento_Search
Marketing,التسويق,module,Magento_Search
"Search synonyms are not supported by the %1 search engine. Any synonyms you enter won't be used.","البحث عن مرادفات غير معتمدة من قبل محرك البحث %1. لن يتم استخدام اي مرادفات تقوم بإدخالها.",module,Magento_Search
"This synonym group no longer exists.","هذه المرادفات للمجموعة لم تعد موجودة.",module,Magento_Search
"You saved the synonym group.","تم حفظ مرادفات المجموعة.",module,Magento_Search
"You deleted the search.","لقد حذفت البحث.",module,Magento_Search
"We can't find a search term to delete.","لم نجد مصطلح بحث لحذفه.",module,Magento_Search
"This search no longer exists.","هذا البحث لم يعد موجوداً.",module,Magento_Search
"Edit Search","اضافة بحث",module,Magento_Search
Reports,تقارير,module,Magento_Search
"Search Terms Report","تقرير عبارات البحث",module,Magento_Search
"Something went wrong while saving the search query.","حدث خطأ أثناء حفظ استعلام البحث.",module,Magento_Search
"You already have an identical search term query.","لديك مسبقاً استعلام مصطلح بحث متطابق.",module,Magento_Search
"Your search query can't be longer than %1, so we shortened your query.","استعلام البحث الخاص بك لا يمكن أن يكون أطول من %1، قمنا بتقصير الاستعلام.",module,Magento_Search
"All Websites","جميع المواقع",module,Magento_Search
"All Store Views","واجهه جميع المواقع",module,Magento_Search
Delete,احذف,module,Magento_Search
View/Edit,عرض/تعديل,module,Magento_Search
"Search entire store here...","ابحث فى المتجر بالكامل هنا...",module,Magento_Search
"There are no search terms available.","لا يوجد كلمات بحث متاحة الان.",module,Magento_Search
"Account Activity","نشاط الحساب",module,Magento_Security
"All other open sessions for this account were terminated.","تم إنهاء كافة جلسات العمل المفتوحة الأخرى لهذا الحساب.",module,Magento_Security
"We couldn't logout because of an error.","لم أستطع الخروج بسبب حدوث خطأ.",module,Magento_Security
"Someone logged into this account from another device or browser. Your current session is terminated.","شخص قام بتسجيل الدخول إلى هذا الحساب من جهاز آخر أو المستعرض. تم إنهاء جلسة العمل الحالية الخاصة بك.",module,Magento_Security
"Your current session is terminated by another user of this account.","تم إنهاء جلسة العمل الحالية الخاصة بك من قبل مستخدم آخر لهذا الحساب.",module,Magento_Security
"Your account is temporarily disabled.","حسابك معطل مؤقتاً.",module,Magento_Security
"Your current session has been expired.","انتهت مدة صلاحية جلسة العمل الحالية الخاصة بك.",module,Magento_Security
"By IP and Email","بواسطة ال IP والبريد الإلكتروني",module,Magento_Security
"By IP","عبر IP",module,Magento_Security
"By Email","عبر البريد الإلكتروني",module,Magento_Security
None,"لا شئ",module,Magento_Security
"Too many password reset requests. Please wait and try again or contact %1.","لقد تعديت الحد الأقصى من طلبات إعادة تعيين كلمة المرور. الرجاء الانتظار والمحاولة مرة أخرى أو مراسلة %1.",module,Magento_Security
"some error","خطأ ما",module,Magento_Security
"IP Address","عنوان الملكية الفكرية",module,Magento_Security
"Time of session start","وقت بدء الدورة",module,Magento_Security
"Page not found.","لم يتم العثور على الصفحة.",module,Magento_SendFriend
"You can't send messages more than %1 times an hour.","لا يمكنك إرسال رسائل أكثر من %1 مرة في الساعة.",module,Magento_SendFriend
"The link to a friend was sent.","تم إرسال الرابط لصديق.",module,Magento_SendFriend
"We found some problems with the data.","وجدنا بعض المشاكل مع البيانات.",module,Magento_SendFriend
"Some emails were not sent.","لم ترسل بعض رسائل البريد الإلكتروني.",module,Magento_SendFriend
"You've met your limit of %1 sends in an hour.","قد وصلت الحد الخاص بك لإرسال %1 في ساعة واحدة.",module,Magento_SendFriend
"Please enter a sender name.","يرجى ادخال اسم الراسل.",module,Magento_SendFriend
"Invalid Sender Email","بريد الراسل غير صحيح",module,Magento_SendFriend
"Please enter a message.","الرجاء إدخال رسالة.",module,Magento_SendFriend
"Please specify at least one recipient.","الرجاء تحديد مستلم واحد على الأقل.",module,Magento_SendFriend
"Please enter a correct recipient email address.","الرجاء إدخال عنوان بريد إلكتروني صحيح.",module,Magento_SendFriend
"Please define a correct product instance.","الرجاء تعريف مثيل صحيح للمنتج.",module,Magento_SendFriend
"Invalid Sender Information","معلومات المرسل غير صالحة",module,Magento_SendFriend
"Please define the correct sender information.","الرجاء تحديد معلومات المرسل الصحيحة.",module,Magento_SendFriend
"IP Address","عنوان الملكية الفكرية",module,Magento_SendFriend
"Cookie (unsafe)","ملف تعريف الارتباط (غير أمن)",module,Magento_SendFriend
"No Product Exception.","لا يوجد استثناء للمنتج.",module,Magento_SendFriend
"Some error","خطأ ما",module,Magento_SendFriend
"Localized Exception.","استثناء المنطقة.",module,Magento_SendFriend
Exception.,استثناء.,module,Magento_SendFriend
Remove,ازالة,module,Magento_SendFriend
Name,اسم,module,Magento_SendFriend
Email,"البريد الإلكتروني",module,Magento_SendFriend
"* Required Fields","* حقول مطلوبة",module,Magento_SendFriend
Sender,المرسل,module,Magento_SendFriend
Message,رسالة,module,Magento_SendFriend
"Maximum %1 email addresses allowed.","مسموح %1 عنوان بريد الكتروني بحد اقصى.",module,Magento_SendFriend
Back,رجوع,module,Magento_SendFriend
"New Shipment for Order #%1","شحنة جديدة للطلب #%1",module,Magento_Shipping
"Submit Shipment","ارسال الشحنه",module,Magento_Shipping
"You are trying to add a quantity for some products that doesn't match the quantity that was shipped.","أنت تحاول إضافة كمية لبعض المنتجات التي لا تتطابق مع الكمية التي تم شحنها.",module,Magento_Shipping
"Products should be added to package(s)","ينبغي إضافة المنتجات إلى الحزمة (الحزم)",module,Magento_Shipping
"The value that you entered is not valid.","القيمة المدخلة ليست صحيحة.",module,Magento_Shipping
"Add Tracking Number","إضافة رقم تعقب",module,Magento_Shipping
"Custom Value","قيمة مخصصة",module,Magento_Shipping
Add,إضافة,module,Magento_Shipping
"Send Tracking Information","إرسال بيانات التعقب",module,Magento_Shipping
"Are you sure you want to send a Shipment email to customer?","هل أنت متأكد من أنك تريد إرسال معلومات الشحن للعميل عبر البريد الإلكتروني؟",module,Magento_Shipping
Print,طباعة,module,Magento_Shipping
"the shipment email is not sent","لم يتم إرسال شحنة البريد الإلكتروني",module,Magento_Shipping
"Create Shipping Label...","إنشاء بطاقة عنونة الشحن...",module,Magento_Shipping
"Show Packages","إظهار الحزم",module,Magento_Shipping
"About Your Shipment","حول الشحنة الخاصة بك",module,Magento_Shipping
"Order # %1","رقم الطلب # %1",module,Magento_Shipping
"Back to My Orders","العودة إلى طلباتي",module,Magento_Shipping
"Please enter a comment.","الرجاء كتابة تعليق.",module,Magento_Shipping
Shipments,الشحنات,module,Magento_Shipping
"We can't initialize shipment for adding tracking number.","لا يمكننا تهيئة الشحنة لإضافة رقم التعقب.",module,Magento_Shipping
"New Shipment","شحن جديد",module,Magento_Shipping
"We don't recognize or support the file extension in this shipment: %1.","لم نتعرف أو ندعم ملحق اسم الملف في هذه الشحنة: %1.",module,Magento_Shipping
"We can't initialize shipment for delete tracking number.","لا يمكننا تهيئة الشحنة لحذف رقم التعقب.",module,Magento_Shipping
"We can't delete tracking number.","لا يمكننا حذف رقم التعقب.",module,Magento_Shipping
"We can't load track with retrieving identifier right now.","لا يمكننا تحميل المسار مع استرداد المعرف الآن.",module,Magento_Shipping
"We can't save the shipment right now.","لا يمكننا حفظ الشحنة الآن.",module,Magento_Shipping
"Page not found.","لم يتم العثور على الصفحة.",module,Magento_Shipping
"Sorry, but we can't deliver to the destination country with this shipping module.","عذراً، ولكن لا يمكن أن نقدمها إلى بلد المقصد بوحدة الشحن هذه.",module,Magento_Shipping
"No packages for request","لا يوجد حزم في الطلب",module,Magento_Shipping
"All Allowed Countries","يسمح لجميع البلدان",module,Magento_Shipping
"Specific Countries","بلدان مخصصة",module,Magento_Shipping
Packages,مجموعات,module,Magento_Shipping
Package,الحزمة,module,Magento_Shipping
Type,النوع,module,Magento_Shipping
"Signature Confirmation","تأكيد التوقيع",module,Magento_Shipping
Width,العرض,module,Magento_Shipping
Contents,محتويات,module,Magento_Shipping
"Total Weight","الوزن الإجمالي",module,Magento_Shipping
Height,الارتفاع,module,Magento_Shipping
Size,الحجم,module,Magento_Shipping
Girth,مقاس,module,Magento_Shipping
Product,المنتج,module,Magento_Shipping
Weight,الوزن,module,Magento_Shipping
"Qty Ordered","الكمية المطلوبة",module,Magento_Shipping
Qty,الكميّة,module,Magento_Shipping
"We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.","ليس لدينا ما يكفي من المعلومات لإنشاء تسميات الشحن. الرجاء التأكد من تخزين المعلومات والإعدادات الخاصة بك بالكامل.",module,Magento_Shipping
"Per Order","لكل طلب",module,Magento_Shipping
"Per Package","لكل مجموعة",module,Magento_Shipping
Fixed,ثابت,module,Magento_Shipping
Percent,"النسبة المئوية",module,Magento_Shipping
message,رسالة,module,Magento_Shipping
"Payment Information","معلومات الدفع",module,Magento_Shipping
"Shipping Information","بيانات الشحن",module,Magento_Shipping
"Total Shipping Charges","إجمالي رسوم الشحن",module,Magento_Shipping
"Incl. Tax","شامل الضريبة",module,Magento_Shipping
"Items to Ship","العناصر للشحن",module,Magento_Shipping
"Qty to Ship","الكمية للشحن",module,Magento_Shipping
Ship,شحن,module,Magento_Shipping
"Shipment Comments","تعليقات الشحنه",module,Magento_Shipping
"Comment Text","نص التعليق",module,Magento_Shipping
"Append Comments","ارفاق التعليقات",module,Magento_Shipping
"Email Copy of Shipment","نسخة البريد الالكتروني للشحنه",module,Magento_Shipping
"Select All","اختيار الكل",module,Magento_Shipping
"Product Name","اسم المنتج",module,Magento_Shipping
Delete,احذف,module,Magento_Shipping
Cancel,إلغاء,module,Magento_Shipping
Save,حفظ,module,Magento_Shipping
"Add Selected Product(s) to Package","إضافة المنتج المحدد إلى المجموعة",module,Magento_Shipping
"USPS domestic shipments don't use package types.","الشحنات المحلية لـ USPS لا تستخدم أنواع الحزم.",module,Magento_Shipping
in,في,module,Magento_Shipping
cm,سم,module,Magento_Shipping
lb,رطل,module,Magento_Shipping
kg,كجم,module,Magento_Shipping
"Delete Package","حذف المجموعة",module,Magento_Shipping
Explanation,شرح,module,Magento_Shipping
Carrier,الناقل,module,Magento_Shipping
Title,العنوان,module,Magento_Shipping
Number,رقم,module,Magento_Shipping
Action,إجراء,module,Magento_Shipping
"Are you sure?","هل أنت متأكد؟",module,Magento_Shipping
"Shipping &amp; Handling Information","الشحن و معلومات التوصيل",module,Magento_Shipping
"Track Order","متابعة الطلب",module,Magento_Shipping
"No shipping information available","معلومات الشحن غير متوفرة",module,Magento_Shipping
"Shipping and Tracking Information","الشحن ومعلومات تتبع الشحنة",module,Magento_Shipping
"Track this shipment","متابعة هذه الشحنه",module,Magento_Shipping
"Items Shipped","شحن البنود",module,Magento_Shipping
"Order Total","إجمالي الطلب",module,Magento_Shipping
"Shipment History","تاريخ الشحنه",module,Magento_Shipping
"Qty Shipped","الكمية المشحونة",module,Magento_Shipping
"Print All Shipments","طباعة جميع الشحنات",module,Magento_Shipping
"Shipment #","شحنه #",module,Magento_Shipping
"Print Shipment","طباعة الشحنة",module,Magento_Shipping
"Tracking Number:","رقم التتبع:",module,Magento_Shipping
Carrier:,الناقل:,module,Magento_Shipping
Error:,خطأ:,module,Magento_Shipping
"contact us","اتصل بنا",module,Magento_Shipping
Info:,المعلومات:,module,Magento_Shipping
Track:,المسار:,module,Magento_Shipping
"Delivered on:","تم الارسال بتاريخ:",module,Magento_Shipping
N/A,"غير متاح",module,Magento_Shipping
"There is no tracking available for this shipment.","لا يوجد اي تتبع المتاحة لهذه الشحنه.",module,Magento_Shipping
"There is no tracking available.","لا يوجد متابعة مسموحة.",module,Magento_Shipping
"Close Window","أغلق النافذه",module,Magento_Shipping
Location,موقع,module,Magento_Shipping
Date,التاريخ,module,Magento_Shipping
"Local Time","التوقيت المحلي",module,Magento_Shipping
Description,الوصف,module,Magento_Shipping
"Save & Generate","حفظ & إنتاج",module,Magento_Sitemap
"Edit Sitemap","تعديل خريطة الموقع",module,Magento_Sitemap
